@context,@id,@type/0,@type/1,o:id,o:is_public,o:owner/@id,o:owner/o:id,o:resource_class/@id,o:resource_class/o:id,o:resource_template/@id,o:resource_template/o:id,o:thumbnail,o:created/@value,o:created/@type/0,o:modified/@value,o:modified/@type/0,o:item_set/0/@id,o:item_set/0/o:id,dcterms:title/0/type,dcterms:title/0/property_id,dcterms:title/0/property_label,dcterms:title/0/is_public,dcterms:title/0/@value,dcterms:identifier/0/type,dcterms:identifier/0/property_id,dcterms:identifier/0/property_label,dcterms:identifier/0/is_public,dcterms:identifier/0/@value,foaf:firstName/0/type,foaf:firstName/0/property_id,foaf:firstName/0/property_label,foaf:firstName/0/is_public,foaf:firstName/0/@value,foaf:lastName/0/type,foaf:lastName/0/property_id,foaf:lastName/0/property_label,foaf:lastName/0/is_public,foaf:lastName/0/@value,schema:foundingDate/0/type,schema:foundingDate/0/property_id,schema:foundingDate/0/property_label,schema:foundingDate/0/is_public,schema:foundingDate/0/@value,dcterms:description/0/type,dcterms:description/0/property_id,dcterms:description/0/property_label,dcterms:description/0/is_public,dcterms:description/0/@value,foaf:status/0/type,foaf:status/0/property_id,foaf:status/0/property_label,foaf:status/0/is_public,foaf:status/0/@value,relationship:knowsOf/0/type,relationship:knowsOf/0/property_id,relationship:knowsOf/0/property_label,relationship:knowsOf/0/is_public,relationship:knowsOf/0/@value,schema:homeLocation/0/type,schema:homeLocation/0/property_id,schema:homeLocation/0/property_label,schema:homeLocation/0/is_public,schema:homeLocation/0/@id,schema:homeLocation/0/value_resource_id,schema:homeLocation/0/value_resource_name,schema:homeLocation/0/url,schema:homeLocation/0/display_title,dcterms:isReferencedBy/0/type,dcterms:isReferencedBy/0/property_id,dcterms:isReferencedBy/0/property_label,dcterms:isReferencedBy/0/is_public,dcterms:isReferencedBy/0/@value,relationship:knowsOf/0/@id,relationship:knowsOf/0/value_resource_id,relationship:knowsOf/0/value_resource_name,relationship:knowsOf/0/url,relationship:knowsOf/0/display_title,foaf:gender/0/type,foaf:gender/0/property_id,foaf:gender/0/property_label,foaf:gender/0/is_public,foaf:gender/0/@value,schema:foundingDate/0/@type/0,bio:position/0/type,bio:position/0/property_id,bio:position/0/property_label,bio:position/0/is_public,bio:position/0/@value,o:item_set/1/@id,o:item_set/1/o:id,relationship:spouseOf/0/type,relationship:spouseOf/0/property_id,relationship:spouseOf/0/property_label,relationship:spouseOf/0/is_public,relationship:spouseOf/0/@id,relationship:spouseOf/0/value_resource_id,relationship:spouseOf/0/value_resource_name,relationship:spouseOf/0/url,relationship:spouseOf/0/display_title,dcterms:isReferencedBy/0/@id,relationship:knowsOf/1/type,relationship:knowsOf/1/property_id,relationship:knowsOf/1/property_label,relationship:knowsOf/1/is_public,relationship:knowsOf/1/@id,relationship:knowsOf/1/value_resource_id,relationship:knowsOf/1/value_resource_name,relationship:knowsOf/1/url,relationship:knowsOf/1/display_title,bio:witness/0/type,bio:witness/0/property_id,bio:witness/0/property_label,bio:witness/0/is_public,bio:witness/0/@value,o:item_set/2/@id,o:item_set/2/o:id,relationship:childOf/0/type,relationship:childOf/0/property_id,relationship:childOf/0/property_label,relationship:childOf/0/is_public,relationship:childOf/0/@value
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2100,o:Item,dcterms:Agent,2100,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Charity,literal,10,Identifier,true,PC022,literal,139,firstName,true,Charity,,,,,,literal,714,foundingDate,true,1820-06-27,,,,,,literal,184,status,true,free ,resource,229,Knows Of,true,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,http://jesuitplantationproject.org/api/items/1020,1020,items,,F. Van Quickenborne,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1755,1755,items,,Aaron,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2101,o:Item,dcterms:Agent,2101,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2018-10-14T16:14:55+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Elizabeth,literal,10,Identifier,true,PC023,literal,139,firstName,true,Elizabeth,,,,,,literal,714,foundingDate,true,1820-06-28,,,,,,literal,184,status,true,free ,literal,229,Knows Of,true,sibling of Charity PC023,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://slaveryarchive.georgetown.edu/items/show/56,resource,229,Knows Of,true,http://jesuitplantationproject.org/api/items/1020,1020,items,,F. Van Quickenborne,literal,209,Witness,true,godparent of Monica4107,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2102,o:Item,dcterms:Agent,2102,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2018-10-14T16:14:55+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Crise Anna Griffen,literal,10,Identifier,true,PC024,literal,139,firstName,true,Crise Anna,literal,140,lastName,true,Griffen,literal,714,foundingDate,true,1821-05-06,,,,,,literal,184,status,true,?,resource,229,Knows Of,true,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,http://jesuitplantationproject.org/api/items/1021,1021,items,,F. Timmermans,,,,,,,,,,,,,,,,,,,,,,,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,literal,209,Witness,true,godparent of Crise Anna Queen4109,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2103,o:Item,dcterms:Agent,2103,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Mary Parker,literal,10,Identifier,true,PC025,literal,139,firstName,true,Mary,literal,140,lastName,true,Parker,literal,714,foundingDate,true,1822-11-01,,,,,,literal,184,status,true,free ,resource,229,Knows Of,true,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,http://jesuitplantationproject.org/api/items/1020,1020,items,,F. Van Quickenborne,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1767,1767,items,,Henry,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2104,o:Item,dcterms:Agent,2104,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Mary,literal,10,Identifier,true,PC026,literal,139,firstName,true,Mary,,,,,,literal,714,foundingDate,true,1828-05-02,,,,,,literal,184,status,true,free ,,,,,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,,,,,,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1778,1778,items,,James,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2105,o:Item,dcterms:Agent,2105,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2018-10-14T16:14:55+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Lysa,literal,10,Identifier,true,PC027,literal,139,firstName,true,Lysa,,,,,,literal,714,foundingDate,true,1828-05-02,,,,,,literal,184,status,true,free ,,,,,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,literal,209,Witness,true,godparent of William4166,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2106,o:Item,dcterms:Agent,2106,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,James Queen,literal,10,Identifier,true,PC028,literal,139,firstName,true,James,literal,140,lastName,true,Queen,literal,714,foundingDate,true,1829-11-29,,,,,,literal,184,status,true,free ,resource,229,Knows Of,true,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,http://jesuitplantationproject.org/api/items/1022,1022,items,,John Smith,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1782,1782,items,,Harriett Queen,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2107,o:Item,dcterms:Agent,2107,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Bill,literal,10,Identifier,true,PC029,literal,139,firstName,true,Bill,,,,,,literal,714,foundingDate,true,1810-07-06,,,,,,literal,184,status,true,unknown,,,,,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/7,7,items,,Georgetown College,literal,35,Is Referenced By,true,GUArchives-DayBook-1809-1812.json,,,,,,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1599,1599,items,,Liddy,,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2108,o:Item,dcterms:Agent,2108,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Nancy Queen,literal,10,Identifier,true,PC030,literal,139,firstName,true,Nancy,literal,140,lastName,true,Queen,literal,714,foundingDate,true,1832-10-21,,,,,,literal,184,status,true,free ,resource,229,Knows Of,true,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/6,6,items,,White Marsh,uri,35,Is Referenced By,true,,http://jesuitplantationproject.org/api/items/974,974,items,,Fidele de Grivel,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1796,1796,items,,James Queen,http://slaveryarchive.georgetown.edu/items/show/56,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2109,o:Item,dcterms:Agent,2109,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Sally,literal,10,Identifier,true,PC031,literal,139,firstName,true,Sally,,,,,,literal,714,foundingDate,true,1831-12-11,,,,,,literal,184,status,true,free ,,,,,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/1120,1120,items,,Abroad,literal,35,Is Referenced By,true,MPA-101-9-NewtownSacramentalRegister-1819-1857.json,,,,,,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1659,1659,items,,Harry,,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2110,o:Item,dcterms:Agent,2110,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:30:53+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Cecilia Adams,literal,10,Identifier,true,PC032,literal,139,firstName,true,Cecilia,literal,140,lastName,true,Adams,literal,714,foundingDate,true,1831-07-31,,,,,,literal,184,status,true,free ,,,,,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/1120,1120,items,,Abroad,literal,35,Is Referenced By,true,MPA-101-9-NewtownSacramentalRegister-1819-1857.json,,,,,,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1829,1829,items,,Henry,,,,,,,,,,,,,,,,,,,,,,
http://jesuitplantationproject.org/api-context,http://jesuitplantationproject.org/api/items/2111,o:Item,dcterms:Agent,2111,true,http://jesuitplantationproject.org/api/users/1,1,http://jesuitplantationproject.org/api/resource_classes/1,1,http://jesuitplantationproject.org/api/resource_templates/2,2,,2018-01-04T13:47:31+00:00,http://www.w3.org/2001/XMLSchema#dateTime,2019-03-06T14:31:48+00:00,http://www.w3.org/2001/XMLSchema#dateTime,http://jesuitplantationproject.org/api/item_sets/10,10,literal,1,Title,true,Sarah,literal,10,Identifier,true,PC033,literal,139,firstName,true,Sarah,,,,,,literal,714,foundingDate,true,1832-11-15,,,,,,literal,184,status,true,free ,,,,,,resource,818,homeLocation,true,http://jesuitplantationproject.org/api/items/1120,1120,items,,Abroad,literal,35,Is Referenced By,true,MPA-101-9-NewtownSacramentalRegister-1819-1857.json,,,,,,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3706,3706,resource,224,Spouse Of,true,http://jesuitplantationproject.org/api/items/1832,1832,items,,Harry,,,,,,,,,,,,,,,,http://jesuitplantationproject.org/api/item_sets/3707,3707,literal,222,Child Of,true,parent of John Henry6193
